date,nav,benchmark_nav
2025-12-04,991817.4203457455,1144784.248628755
2025-12-05,1002192.1736208323,1152763.608330552
2025-12-08,1026667.6182573187,1159046.0803223052
2025-12-09,1024408.5614365012,1154746.7073880334
2025-12-10,1027659.0966374992,1152080.718098068
2025-12-11,1012187.2278094274,1144053.2134534102
2025-12-12,1026099.3861432499,1148787.3677121701
2025-12-15,1009988.2672093533,1142459.1137195365
2025-12-16,987939.8780487139,1129726.1054876372
2025-12-17,1022612.7550945125,1143155.2955006629
2025-12-18,1004327.1169021268,1144954.9711868763
2025-12-19,1011672.6245877271,1149112.8629700406
2025-12-22,1043723.8369029082,1157062.9812648236
2025-12-23,1049258.9186381935,1157835.3679248348
2025-12-24,1058238.5260632301,1164028.6388568087
2025-12-25,1057562.5107914393,1169544.3361757556
2025-12-26,1060073.5182292105,1170742.9384955738
2025-12-29,1042367.958497838,1171215.822259504
2025-12-30,1054676.9745394955,1171167.3819488955
2025-12-31,1047163.035867992,1172267.3314410106
