date,nav,benchmark_nav
2022-07-12,936826.7454139455,1008565.5941514595
2022-07-13,955589.3570653431,1009433.8636795325
2022-07-14,979289.2413394517,1008650.7306680175
2022-07-15,970984.6748389079,992151.1508182634
2022-07-18,980061.0052984311,1007531.6618709503
2022-07-19,965866.3646192324,1007939.8253871561
2022-07-20,967029.3721058931,1015713.6806698308
2022-07-21,954652.1479966866,1005656.1996903121
2022-07-22,957113.7452550303,1005033.1970944168
2022-07-25,936282.5969824712,999013.3999344726
2022-07-26,948414.1779327601,1007326.6580567115
2022-07-27,963231.1933045329,1006809.9992685022
2022-07-28,959050.7040958455,1008906.4475697366
2022-07-29,957343.1668406831,999889.3532636791
2022-08-01,981563.5601049985,1001955.06636038
2022-08-02,959623.6636330722,979305.3720834597
2022-08-03,932485.1743635989,972361.6746752365
2022-08-04,933531.9101720757,980157.6593051755
2022-08-05,939704.4255955293,991833.3488033863
2022-08-08,947987.059480755,994878.2855165267
2022-08-09,960626.8550060389,998104.8672884603
2022-08-10,946507.6696072055,992753.2534750759
2022-08-11,958817.6478221841,1008626.4498564359
2022-08-12,942562.3765616928,1007158.2291358674
2022-08-15,960384.9694895677,1006912.0401475535
2022-08-16,963635.2193153455,1007464.6591250671
2022-08-17,968803.1482226304,1011964.6004208265
2022-08-18,973382.7053457255,1007359.8520776076
2022-08-19,949729.8535789148,1001376.9371631038
2022-08-22,954750.4772274191,1007436.6900889416
2022-08-23,963796.9248026805,1006953.8400257191
2022-08-24,934236.2082855348,988199.2182193375
2022-08-25,923391.9582918894,997740.962466783
2022-08-26,926233.9984569096,994659.758212293
2022-08-29,931357.0494044403,996044.37917653
2022-08-30,933697.5706847064,991892.667748136
2022-08-31,898288.5374935201,984183.6637470272
2022-09-01,898288.5374935201,978910.117353158
2022-09-02,898288.5374935201,979370.5307170708
2022-09-05,898288.5374935201,983499.4980941099
2022-09-06,898288.5374935201,996880.0693877978
2022-09-07,898288.5374935201,997755.1006608683
2022-09-08,898288.5374935201,994463.9749594141
2022-09-09,898288.5374935201,1002598.9688953583
2022-09-13,898288.5374935201,1003134.6835103785
2022-09-14,898288.5374935201,995065.1555600907
2022-09-15,898288.5374935201,983501.6495584274
2022-09-16,898288.5374935201,960904.8198333045
2022-09-19,898288.5374935201,957586.6471518608
2022-09-20,898288.5374935201,959677.8704683246
2022-09-21,898288.5374935201,958070.7266232645
2022-09-22,898288.5374935201,955529.8472644745
2022-09-23,898288.5374935201,949216.8362532803
2022-09-26,898288.5374935201,937800.5518813326
2022-09-27,898288.5374935201,950904.8136862636
2022-09-28,898288.5374935201,935907.5706341104
2022-09-29,898288.5374935201,934720.577035024
2022-09-30,898288.5374935201,929552.7597447502
2022-10-10,903006.8875111355,914109.5488748149
2022-10-11,900634.8696351666,915845.4732268708
2022-10-12,904153.0654479354,929895.4572752996
2022-10-13,894209.2003161923,927083.1860604783
2022-10-14,897562.5603428686,944181.4876945462
2022-10-17,898099.1249231963,948163.2334418696
2022-10-18,902551.339640041,946938.435541207
2022-10-19,903522.7893563864,935695.8050748741
2022-10-20,893020.0352879259,932828.825195983
2022-10-21,897730.1276961275,934021.0437798401
2022-10-24,880959.6328853488,915157.6193494095
2022-10-25,874472.794086467,914766.6675477425
2022-10-26,885448.2848205448,921903.6893924818
2022-10-27,893909.3468572118,916801.3380878646
2022-10-28,882448.8195799806,896215.8201474183
2022-10-31,891681.2386286613,889317.9181939502
2022-11-01,895231.7446256296,912589.6930106301
2022-11-02,900734.763537582,923091.9123997494
2022-11-03,892976.408095592,921381.8056195019
2022-11-04,899273.6667665499,943815.4314085514
